يكفهم,1
لرحمة,1
لجاءهم,1
ولياتينهم,1
يستعجلونك,1
يغشىاهم,1
ياعبادي,2
ارضي,1
غرفا,1
يرزقها,1
ولعب,1
لهي,1
الحيوان,1
ركبوا,1
نجىاهم,2
وليتمتعوا,1
ويتخطف,1
وبنعمة,1
لنهدينهم,1
لمع,1
الروم,2
ادنى,1
غلبهم,1
سيغلبون,1
ويومئذ,1
يفرح,1
بنصر,1
ينصر,1
بلقاي,1
لكافرون,1
واثاروا,1
وعمروها,1
عمروها,1
اساوا,2
السواىا,1
يبلس,1
شفعاؤا,1
بشركائهم,2
يتفرقون,1
روضة,1
يحبرون,1
ولقاي,1
محضرون,5
تمسون,1
تصبحون,1
تظهرون,1
ويحي,1
تنتشرون,1
والوانكم,1
منامكم,1
وابتغاؤكم,1
فيحي,1
اهون,1
فانتم,1
تخافونهم,1
كخيفتكم,1
فاقم,2
فطرت,1
لخلق,2
منيبين,2
اذاقهم,1
يتكلم,1
يقنطون,1
ليربوا,1
يربوا,1
المضعفون,1
ايدي,2
ليذيقهم,1
يصدعون,2
كفره,3
فلانفسهم,1
يمهدون,1
مبشرات,1
وليذيقكم,1
ولتجري,1
فتثير,2
فيبسطه,1
ويجعله,1
لمبلسين,1
ءاثار,1
لمحي,2
ريحا,4
فراوه,1
مصفرا,3
لظلوا,1
بهاد,1
وشيبة,1
القدير,1
يقسم,1
والإيمان,2
فهاذا,1
ولاكنكم,2
فيومئذ,4
معذرتهم,2
مبطلون,1
يستخفنك,1
لقمان,3
للمحسنين,2
يشتري,1
ويتخذها,1
مستكبرا,2
يسمعها,2
اذنيه,1
فبشره,3
فاروني,1
لابنه,1
يعظه,1
الشرك,1
لظلم,1
وهنا,1
وفصاله,2
عامين,1
ولوالديك,1
وصاحبهما,1
فتكن,1
صخرة,1
تصعر,1
خدك,1
مختال,2
واقصد,1
مشيك,1
واغضض,1
صوتك,1
انكر,1
لصوت,1
الحمير,1
تروا,2
واسبغ,1
نعمه,1
ظاهرة,2
وباطنة,1
يدعوهم,1
يسلم,1
فننبئهم,1
نمتعهم,1
نضطرهم,1
اقلام,1
يمده,1
ابحر,1
نفدت,1
بعثكم,1
كنفس,1
بنعمت,2
ليريكم,1
كالظلل,1
مقتصد,2
ختار,1
واخشوا,1
والد,1
ولده,1
جاز,1
والده,1
تغرنكم,2
يغرنكم,2
الغيث,2
تدري,4
باي,2
السجدة,1
تنزيل,10
يعرج,3
مقداره,2
وبدا,5
نسله,1
سوىاه,1
روحه,1
ضللنا,1
ناكسوا,1
ابصرنا,1
وسمعنا,1
فارجعنا,1
موقنون,1
لاتينا,1
هدىاها,1
نسيتم,2
نسيناكم,1
وسبحوا,1
تتجافىا,1
اخفي,1
فاسقا,1
الماوىا,4
فماوىاهم,1
ولنذيقنهم,2
منتقمون,3
لقائه,1
نسوق,1
الجرز,1
فنخرج,1
انعامهم,1
وانتظر,1
لرجل,2
قلبين,1
جوفه,1
الاي,2
ادعياءكم,1
قولكم,2
ادعوهم,1
ومواليكم,1
اخطاتم,1
تعمدت,1
وازواجه,1
امهاتهم,3
اوليائكم,1
ومنك,1
ليسل,1
جنود,4
وجنودا,1
زاغت,2
وبلغت,1
الحناجر,2
الظنونا,1
ابتلي,1
زلزالا,1
يثرب,1
ويستذن,1
بيوتنا,1
عورة,1
بعورة,1
اقطارها,1
سئلوا,1
لاتوها,1
تلبثوا,1
يولون,1
الفرار,1
فررتم,1
تمتعون,1
يعصمكم,1
المعوقين,1
والقائلين,1
اشحة,2
تدور,1
سلقوكم,1
بالسنة,1
حداد,1
فاحبط,3
يودوا,1
بادون,1
انبائكم,1
اسوة,3
وصدق,5
زادهم,3
وتسليما,1
نحبه,1
ينتظر,1
تبديلا,5
بصدقهم,1
بغيظهم,1
وكفى,1
قويا,1
ظاهروهم,1
صياصيهم,1
وقذف,2
وتاسرون,1
واورثكم,1
ارضهم,1
وديارهم,1
وارضا,1
تطوها,1
لازواجك,2
كنتن,2
تردن,2
فتعالين,1
امتعكن,1
واسرحكن,1
سراحا,2
جميلا,4
للمحسنات,1
منكن,4
يانساء,2
يقنت,1
وتعمل,1
نؤتها,1
اجرها,1
لستن,1
كاحد,1
اتقيتن,1
تخضعن,1
فيطمع,1
وقرن,1
بيوتكن,2
تبرجن,1
تبرج,1
واقمن,1
وءاتين,1
واطعن,1
ليذهب,1
ويطهركم,1
تطهيرا,1
واذكرن,1
لطيفا,1
والمسلمات,1
والمؤمنين,1
والقانتات,1
والصادقات,1
والصابرات,1
والخاشعين,1
والخاشعات,1
والمتصدقين,1
والمتصدقات,1
والصائمين,1
والصائمات,1
والحافظين,1
والحافظات,1
والذاكرين,1
والذاكرات,1
واجرا,2
قضى,1
وانعمت,1
امسك,3
زوجك,1
واتق,1
وتخفي,1
مبديه,1
وتخشى,1
تخشىاه,1
زيد,1
وطرا,2
زوجناكها,1
ادعيائهم,1
قضوا,1
قدرا,2
مقدورا,1
يبلغون,1
ويخشونه,1
وخاتم,1
وسبحوه,1
ليخرجكم,2
شاهدا,3
ومبشرا,3
وداعيا,1
وسراجا,1
ودع,1
اذىاهم,1
نكحتم,1
تعتدونها,1
فمتعوهن,1
وسرحوهن,1
احللنا,1
ازواجك,2
افاء,3
عمك,1
عماتك,1
خالك,1
خالاتك,1
هاجرن,1
وامراة,1
وهبت,1
يستنكحها,1
فرضنا,1
ترجي,1
وتوي,1
ابتغيت,1
عزلت,1
اعينهن,1
يحزن,1
ويرضين,1
ءاتيتهن,1
كلهن,1
حسنهن,1
ناظرين,1
إنىاه,1
دعيتم,1
طعمتم,1
فانتشروا,2
مستنسين,1
لحديث,1
يؤذي,1
فيستحي,1
سالتموهن,1
فسلوهن,1
لقلوبكم,1
وقلوبهن,1
تؤذوا,1
ازواجه,2
واتقين,1
صلوا,1
وسلموا,1
احتملوا,1
وبناتك,1
يدنين,1
جلابيبهن,1
يعرفن,1
يؤذين,1
ينته,2
والمرجفون,1
لنغرينك,1
يجاورونك,1
ملعونين,1
اخذوا,1
تقتيلا,1
لسنة,2
يدريك,3
لعل,3
اطعنا,2
الرسولا,1
سادتنا,1
وكبراءنا,1
فاضلونا,1
السبيلا,1
ءاتهم,1
والعنهم,1
ءاذوا,1
فبراه,1
عرضنا,1
الامانة,1
فابين,1
يحملنها,1
واشفقن,1
وحملها,1
ظلوما,1
جهولا,1
ليعذب,1
والمشركين,4
والمشركات,2
لتاتينكم,1
سعو,1
ويرى,1
ندلكم,1
مزقتم,1
ممزق,2
والضلال,1
نخسف,1
نسقط,1
ياجبال,1
اوبي,1
والنا,1
سابغات,1
وقدر,3
السرد,1
غدوها,1
ورواحها,1
واسلنا,1
القطر,1
يزغ,1
محاريب,1
وتماثيل,1
وجفان,1
كالجواب,1
وقدور,1
راسيات,1
شكرا,1
وقليل,3
الشكور,1
دلهم,1
منساته,1
تبينت,1
المهين,2
لسبإ,1
مسكنهم,1
جنتان,3
يمين,1
وشمال,1
سيل,1
العرم,1
وبدلناهم,1
بجنتيهم,1
ذواتي,1
خمط,1
واثل,1
وشيء,1
سدر,2
نجازي,1
الكفور,1
القرى,1
قرى,2
وقدرنا,1
السير,1
ليالي,1
واياما,1
باعد,1
اسفارنا,1
ومزقناهم,1
ظنه,1
شرك,3
ظهير,2
إياكم,2
اجرمنا,1
نسل,1
يفتح,2
الفتاح,1
اروني,3
الحقتم,1
ميعاد,1
تستخرون,1
تستقدمون,1
موقوفون,1
انحن,1
صددناكم,1
تامروننا,1
اعناق,1
مترفوها,2
تقربكم,1
زلفىا,2
الضعف,1
الغرفات,1
يسعون,1
يخلفه,1
يصدكم,1
يدرسونها,1
معشار,1
فكذبوا,2
رسلي,1
اعظكم,1
بواحدة,1
وفرادىا,1
تتفكروا,1
بصاحبكم,1
يقذف,1
يعيد,1
اهتديت,1
فزعوا,1
فوت,1
واخذوا,1
وانىا,2
التناوش,1
ويقذفون,2
وحيل,1
باشياعهم,1
اجنحة,1
ممسك,1
فاتخذوه,1
حزبه,1
فرءاه,2
تذهب,1
فسقناه,1
فاحيينا,1
النشور,2
والعمل,1
الصالح,1
يرفعه,1
يبور,1
تضع,3
معمر,1
ينقص,1
عمره,1
البحران,1
سائغ,1
شرابه,1
وتستخرجون,1
قطمير,1
دعاءكم,1
بشرككم,1
ينبئك,1
مثقلة,1
تنذر,2
يتزكىا,2
الحرور,1
الاحياء,1
الاموات,1
بمسمع,1
وبالزبر,1
وبالكتاب,1
الوانها,2
جدد,1
بيض,2
وحمر,1
وغرابيب,1
سود,1
يخشى,1
العلماؤا,1
تبور,1
ليوفيهم,1
لخبير,2
اورثنا,1
اصطفينا,1
سابق,2
بالخيرات,1
احلنا,1
المقامة,1
يمسنا,2
لغوب,2
فيموتوا,1
يصطرخون,1
نعمركم,1
وجاءكم,1
كفرهم,2
مقتا,3
بينت,1
يعد,1
تزولا,1
زالتا,1
امسكهما,1
ليكونن,1
الامم,1
استكبارا,2
السيي,1
يحيق,1
السيئ,1
لسنت,2
ليعجزه,1
ظهرها,1
يس,2
اغلالا,1
الاذقان,1
مقمحون,1
فاغشيناهم,1
وسواء,1
وخشي,1
بمغفرة,1
ونكتب,1
قدموا,1
وءاثارهم,1
احصيناه,2
إمام,1
فعززنا,1
بثالث,1
مرسلون,1
لمرسلون,1
تطيرنا,1
لنرجمنكم,1
وليمسنكم,1
ذكرتم,1
يسلكم,2
ومالي,1
ءاتخذ,1
يردن,1
شفاعتهم,2
ينقذون,2
فاسمعون,1
ادخل,1
غفر,1
المكرمين,2
جند,5
صيحة,6
خامدون,1
ياحسرة,1
العباد,2
جميع,3
احييناها,1
واخرجنا,1
فمنه,1
العيون,1
لياكلوا,1
عملته,1
الازواج,2
نسلخ,1
مظلمون,1
لمستقر,1
قدرناه,1
كالعرجون,1
تدرك,1
وخلقنا,1
يركبون,1
نغرقهم,1
صريخ,1
خلفكم,1
انطعم,1
اطعمه,1
تاخذهم,1
يخصمون,1
توصية,1
الاجداث,3
مرقدنا,1
شغل,1
فاكهون,1
ظلال,2
متكون,1
فاكهة,6
وامتازوا,1
اعهد,1
اعبدوني,1
جبلا,1
اصلوها,2
نختم,1
وتكلمنا,1
وتشهد,1
لطمسنا,1
لمسخناهم,1
مكانتهم,1
مضيا,1
نعمره,1
ننكسه,1
الشعر,1
مالكون,1
وذللناها,1
فمنها,1
ركوبهم,1
ومشارب,1
رميم,1
يحييها,1
انشاها,1
الاخضر,1
توقدون,1
بقادر,3
الصافات,1
والصافات,1
فالزاجرات,1
زجرا,1
فالتاليات,1
لواحد,1
المشارق,2
الكواكب,2
وحفظا,2
مارد,1
دحورا,1
واصب,1
خطف,1
الخطفة,1
ثاقب,1
فاستفتهم,2
اهم,3
خلقناهم,3
لازب,1
عجبت,1
يستسخرون,1
اوءاباؤنا,2
زجرة,2
الفصل,7
احشروا,1
فاهدوهم,1
وقفوهم,1
مسولون,1
تناصرون,1
مستسلمون,1
واقبل,2
تاتوننا,1
طاغين,2
لذائقون,1
فاغويناكم,1
غاوين,1
مشتركون,2
بالمجرمين,2
لتاركوا,1
لشاعر,1
مجنون,6
لذائقوا,1
يطاف,2
بكاس,1
معين,3
لذة,2
غول,1
ينزفون,2
قاصرات,3
الطرف,3
كانهن,2
مكنون,3
فاقبل,2
قرين,2
المصدقين,2
لمدينون,1
مطلعون,1
فاطلع,2
لتردين,1
لكنت,2
افما,1
بميتين,1
موتتنا,2
لمثل,1
العاملون,1
الزقوم,2
اصل,1
لاكلون,2
فمالون,2
البطون,3
لشوبا,1
الفوا,1
منذرين,3
نادىانا,1
فلنعم,1
المجيبون,1
ائفكا,1
ظنكم,2
فنظر,1
نظرة,1
سقيم,2
فتولوا,1
فراغ,3
تنطقون,2
باليمين,2
فاقبلوا,1
يزفون,1
تنحتون,1
فارادوا,1
الاسفلين,2
ذاهب,1
فبشرناه,1
السعي,1
المنام,1
اذبحك,1
افعل,1
اسلما,1
وتله,1
للجبين,1
صدقت,1
البلاؤا,1
وفديناه,1
بذبح,1
وبشرناه,1
وباركنا,1
ذريتهما,2
وظالم,1
ونجيناهما,1
ونصرناهم,1
وءاتيناهما,1
المستبين,1
وهديناهما,1
إنهما,1
إلياس,1
اتدعون,1
بعلا,1
لمحضرون,2
إل,1
ياسين,1
نجيناه,1
لتمرون,1
وباليل,1
ابق,1
فساهم,1
المدحضين,1
فالتقمه,1
مليم,2
المسبحين,1
للبث,1
فنبذناه,1
بالعراء,2
يقطين,1
وارسلناه,1
يزيدون,1
فمتعناهم,1
الربك,1
البنون,2
شاهدون,1
إفكهم,2
ليقولون,4
اصطفى,1
البنين,1
بكتابكم,1
بفاتنين,1
صال,1
ومامنا,1
الصافون,1
المسبحون,1
فكفروا,3
كلمتنا,1
لعبادنا,1
المنصورون,1
جندنا,1
فتول,3
وابصرهم,1
بساحتهم,1
صباح,1
وتول,1
ص,2
عزة,1
وشقاق,1
فنادوا,2
ولات,1
مناص,1
وعجبوا,1
كذاب,4
الالهة,1
عجاب,1
وانطلق,1
امشوا,1
يراد,1
الملة,1
اختلاق,1
اءنزل,1
يذوقوا,1
فليرتقوا,1
مهزوم,1
الاوتاد,2
فواق,1
قطنا,1
اصبر,1
الايد,1
اواب,5
سخرنا,1
والإشراق,1
محشورة,1
وشددنا,2
وفصل,1
الخطاب,2
الخصم,1
تسوروا,1
بغىا,1
تشطط,1
واهدنا,1
وتسعون,1
نعجة,2
اكفلنيها,1
وعزني,1
ظلمك,1
بسؤال,1
نعجتك,1
نعاجه,1
الخلطاء,1
ليبغي,1
فتناه,1
فاستغفر,2
راكعا,1
واناب,1
فغفرنا,1
لزلفىا,2
ياداود,1
فيضلك,1
كالمفسدين,1
كالفجار,1
ليدبروا,1
وليتذكر,1
لداود,1
العبد,2
الصافنات,1
الجياد,1
توارت,1
بالحجاب,1
فطفق,1
مسحا,1
بالسوق,1
والاعناق,1
لاحد,2
فسخرنا,1
رخاء,1
وغواص,1
عطاؤنا,1
فامنن,1
ايوب,1
بنصب,1
اركض,1
برجلك,1
مغتسل,1
بارد,2
وشراب,2
وخذ,1
ضغثا,1
تحنث,1
وجدناه,1
الايدي,1
اخلصناهم,1
بخالصة,1
ذكرى,1
المصطفين,1
الاخيار,2
لحسن,1
مفتحة,1
بفاكهة,2
اتراب,1
لرزقنا,1
نفاد,1
للطاغين,2
لشر,1
فليذوقوه,1
وغساق,1
شكله,1
فوج,2
مقتحم,1
مرحبا,2
صالوا,1
قدمتموه,1
فزده,1
الاشرار,1
اتخذناهم,1
تخاصم,1
الغفار,3
بالملإ,1
استكبر,1
بيدي,1
استكبرت,1
العالين,1
لعنتي,1
فبعزتك,1
لاغوينهم,1
فالحق,1
والحق,1
المتكلفين,1
نباه,1
الزمر,1
فاعبد,2
الخالص,1
نعبدهم,1
ليقربونا,1
لاصطفىا,1
يكور,1
ويكور,1
يخلقكم,1
تشكروا,1
يرضه,1
منيبا,1
خوله,1
نسي,1
بكفرك,1
قانت,1
ساجدا,1
وقائما,1
ويرجوا,1
ياعباد,3
وارض,1
يوفى,1
لان,1
فاعبدوا,1
واهليهم,2
اجتنبوا,2
يعبدوها,1
وانابوا,1
فبشر,1
احسنه,1
تنقذ,1
غرف,2
مبنية,1
فسلكه,1
ينابيع,1
يهيج,2
فترىاه,2
حطاما,3
لذكرىا,2
للقاسية,1
مثاني,1
تقشعر,1
تلين,1
يتقي,1
بوجهه,1
فاذاقهم,1
متشاكسون,1
ورجلا,1
ميتون,1
تختصمون,1
بالصدق,2
ليكفر,1
اسوا,2
ويجزيهم,1
بكاف,1
ويخوفونك,1
ارادني,2
كاشفات,1
ممسكات,1
تمت,1
منامها,1
فيمسك,1
اشمازت,1
تحكم,1
يحتسبون,1
خولناه,1
قالها,1
سيصيبهم,1
اسرفوا,1
تقنطوا,1
وانيبوا,1
واسلموا,1
ياحسرتىا,1
فرطت,1
الساخرين,1
ترى,5
فاكون,1
جاءتك,1
واستكبرت,1
مسودة,1
للمتكبرين,1
وينجي,1
بمفازتهم,1
مقاليد,2
تامروني,1
اشركت,1
ليحبطن,1
عملك,1
ولتكونن,1
قبضته,1
مطويات,1
فصعق,1
قيام,2
واشرقت,1
بنور,1
وجايء,2
بالنبين,1
وسيق,2
زمرا,2
جاءوها,3
خزنتها,3
وفتحت,2
طبتم,1
فادخلوها,1
صدقنا,1
نتبوا,1
حافين,1
غافر,2
حم,7
الذنب,1
وقابل,1
التوب,1
يغررك,1
والاحزاب,1
وهمت,1
برسولهم,1
لياخذوه,1
وجادلوا,1
ويؤمنون,1
ويستغفرون,2
وقهم,2
وادخلهم,1
وعدتهم,1
تق,1
ينادون,2
لمقت,1
مقتكم,1
فتكفرون,1
امتنا,1
واحييتنا,1
فاعترفنا,1
بذنوبنا,1
خروج,1
بانه,2
دعي,1
فالحكم,1
ينيب,2
فادعوا,2
رفيع,1
التلاق,1
بارزون,1
تجزىا,2
الازفة,2
لدى,1
كاظمين,1
يطاع,1
الاعين,2
يقضون,1
وءاثارا,2
واستحيوا,1
ذروني,1
اقتل,1
وليدع,1
يظهر,2
عذت,2
متكبر,2
بيوم,5
يكتم,1
اتقتلون,1
كاذبا,2
كذبه,1
صادقا,1
يصبكم,1
مسرف,2
ظاهرين,2
ينصرنا,1
اريكم,1
اهديكم,1
الرشاد,2
داب,1
للعباد,2
التناد,1
تولون,1
زلتم,1
مرتاب,1
قلب,2
اسباب,1
تباب,1
اتبعون,1
اهدكم,1
ادعوكم,2
النجواة,1
وتدعونني,1
تدعونني,2
لاكفر,1
واشرك,1
مردنا,1
فستذكرون,1
وافوض,1
فوقىاه,1
غدوا,1
يتحاجون,1
لخزنة,1
رسلكم,1
دعاؤا,1
لننصر,1
ببالغيه,1
المسيء,1
ادعوني,1
استجب,1
عبادتي,1
سيدخلون,1
يؤفك,2
وصوركم,2
فاحسن,2
صوركم,2
شيوخا,1
ولتبلغوا,2
يصرفون,1
والسلاسل,1
يسحبون,2
يسجرون,1
تمرحون,1
نقصص,1
وخسر,2
لتركبوا,1
تنكرون,1
وكفرنا,1
ءاذاننا,1
وقر,2
فاعمل,1
واستغفروه,1
ممنون,4
لتكفرون,1
وتجعلون,2
وبارك,1
اقواتها,1
دخان,1
وللارض,1
ائتيا,1
طائعين,1
فقضىاهن,1
سماء,1
امرها,3
وزينا,1
بمصابيح,2
انذرتكم,1
صاعقة,3
صرصرا,2
نحسات,1
لنذيقهم,1
اخزىا,1
فهديناهم,1
فاستحبوا,1
العمىا,1
ونجينا,1
وجلودهم,1
لجلودهم,1
شهدتم,1
انطقنا,1
انطق,1
تستترون,1
ابصاركم,1
جلودكم,1
ظننتم,5
وذالكم,1
اردىاكم,1
يصبروا,1
يستعتبوا,1
المعتبين,1
وقيضنا,1
قرناء,1
فزينوا,1
وحق,1
تسمعوا,1
والغوا,1
تغلبون,1
فلنذيقن,1
اضلانا,1
نجعلهما,1
ليكونا,1
تتنزل,1
تخافوا,1
وابشروا,1
بالجنة,1
اولياؤكم,1
تشتهي,1
تسجدوا,1
للقمر,1
خلقهن,2
يسمون,1
خاشعة,5
بالذكر,1
لكتاب,1
للرسل,1
وذو,1
اعجميا,1
ءاعجمي,1
وعربي,1
عمى,1
اساء,2
اكمامها,1
ءاذناك,1
مامنا,1
يسم,1
فيوس,1
قنوط,1
رجعت,1
للحسنىا,1
فلننبئن,1
فذو,1
عريض,1
سنريهم,1
الافاق,1
الشورىا,1
عسق,1
فوقهن,1
الجمع,3
وفريق,1
لجعلهم,1
والظالمون,1
الولي,2
اختلفتم,1
فحكمه,1
يذرؤكم,1
كمثله,1
شرع,1
وصىا,1
تتفرقوا,1
اورثوا,1
فلذالك,1
واستقم,1
لاعدل,1
يحاجون,1
استجيب,1
حجتهم,2
داحضة,1
وعليهم,1
يمارون,1
نزد,2
حرثه,1
شرعوا,1
روضات,1
الجنات,1
يبشر,1
المودة,1
يقترف,1
يختم,1
ويمح,1
ويستجيب,1
بسط,1
لبغوا,1
قنطوا,1
وينشر,1
بث,1
جمعهم,1
الجوار,3
كالاعلام,2
يسكن,1
فيظللن,1
رواكد,1
ظهره,2
يوبقهن,1
ويعف,1
يجتنبون,2
والفواحش,2
غضبوا,1
يغفرون,1
وامرهم,1
شورىا,1
البغي,1
وجزاؤا,1
انتصر,1
ويبغون,1
صبر,2
وغفر,1
طرف,1
خفي,1
ينصرونهم,2
لربكم,1
ملجإ,1
يهب,1
ويهب,1
الذكور,1
يزوجهم,1
ذكرانا,1
وإناثا,1
عقيما,1
يكلمه,1
وحيا,1
وراي,1
فيوحي,1
روحا,1
نهدي,1
لتهدي,1
تصير,1
الزخرف,1
افنضرب,1
صفحا,1
مسرفين,1
فاهلكنا,1
بطشا,2
ومضىا,1
فانشرنا,1
تركبون,1
لتستوا,1
ظهوره,1
استويتم,1
وتقولوا,1
لمنقلبون,1
بنات,1
واصفىاكم,1
ينشؤا,1
الحلية,1
ستكتب,1
شهادتهم,1
ويسلون,1
عبدناهم,1
بذالك,3
مستمسكون,1
مقتدون,1
باهدىا,1
براء,1
وجعلها,1
باقية,2
عقبه,1
متعت,1
ورسول,1
القريتين,1
يقسمون,1
قسمنا,1
معيشتهم,1
ليتخذ,1
ورحمت,1
لجعلنا,2
لبيوتهم,1
فضة,4
ومعارج,1
يظهرون,1
ولبيوتهم,1
ابوابا,2
وسررا,1
يتكون,1
وزخرفا,1
يعش,1
نقيض,1
ليصدونهم,1
المشرقين,2
القرين,1
نذهبن,1
وعدناهم,1
مقتدرون,1
فاستمسك,1
لذكر,2
ولقومك,1
اجعلنا,1
يضحكون,3
نريهم,1
واخذناهم,1
ياايه,1
وهاذه,1
تحتي,1
اسورة,1
مقترنين,1
فاستخف,1
فاطاعوه,1
ءاسفونا,1
انتقمنا,1
سلفا,1
للاخرين,1
ءاالهتنا,1
ضربوه,1
خصمون,1
يخلفون,1
لعلم,1
للساعة,1
تمترن,1
واتبعون,1
يصدنكم,1
ولابين,1
الاخلاء,1
تحبرون,1
بصحاف,1
واكواب,3
تشتهيه,1
وتلذ,1
يفتر,1
يامالك,1
ليقض,1
ماكثون,1
جئناكم,1
ابرموا,1
مبرمون,1
نسمع,2
ورسلنا,1
فانا,1
العابدين,1
ويلعبوا,2
يلاقوا,3
وتبارك,1
وقيله,1
الدخان,1
يفرق,1
فارتقب,2
بدخان,1
يغشى,2
اكشف,1
معلم,1
كاشفوا,1
عائدون,1
نبطش,1
البطشة,1
الكبرىا,5
ادوا,1
ترجمون,1
فاعتزلون,1
فدعا,2
مجرمون,2
واترك,1
رهوا,1
ونعمة,2
فاكهين,2
بكت,1
عاليا,1
اخترناهم,1
بلاؤا,1
بمنشرين,1
بابائنا,2
خلقناهما,1
ميقاتهم,1
مولى,3
شجرت,1
الاثيم,1
يغلي,1
كغلي,1
خذوه,2
فاعتلوه,1
صبوا,1
ذق,1
وزوجناهم,2
بحور,2
يذوقون,2
الموتة,1
ووقىاهم,2
مرتقبون,1
الجاثية,1
يبث,1
ويل,14
يصر,1
اتخذها,1
يغفروا,1
شريعة,1
فاتبعها,1
اجترحوا,1
نجعلهم,1
محياهم,1
ومماتهم,1
ولتجزىا,1
واضله,1
بصره,1
يهلكنا,1
الدهر,2
يجمعكم,2
يخسر,1
جاثية,1
تدعىا,1
كتابها,1
كتابنا,1
نستنسخ,1
فيدخلهم,1
فاستكبرتم,1
والساعة,2
ندري,2
نظن,1
بمستيقنين,1
ننسىاكم,1
بانكم,1
وغرتكم,2
يخرجون,5
الاحقاف,1
اثارة,1
دعائهم,1
حشر,2
بدعا,1
وكفرتم,1
واستكبرتم,1
سبقونا,2
قديم,1
ووضعته,1
وحمله,1
ثلاثون,1
وبلغ,1
نتقبل,1
ونتجاوز,1
الصدق,1
لوالديه,1
اتعدانني,1
وهما,1
يستغيثان,1
ويلك,1
وليوفيهم,1
يعرض,3
اذهبتم,1
طيباتكم,1
حياتكم,1
واستمتعتم,1
تفسقون,1
اخا,1
بالاحقاف,1
النذر,4
لتافكنا,1
وابلغكم,1
راوه,2
عارضا,1
مستقبل,1
اوديتهم,1
عارض,1
ممطرنا,1
استعجلتم,1
تدمر,1
يرىا,6
وابصارا,1
وافدة,1
حضروه,1
انصتوا,1
ياقومنا,2
اجيبوا,1
داعي,2
ويجركم,1
يجب,1
بمعجز,1
يعي,1
بخلقهن,1
العزم,1
تستعجل,1
نهار,1
بالهم,2
امثالهم,2
فضرب,2
اثخنتموهم,1
فشدوا,1
الوثاق,1
فداء,1
اوزارها,1
لانتصر,1
ليبلوا,1
سيهديهم,1
ويصلح,1
ويدخلهم,2
عرفها,1
تنصروا,1
اقدامكم,1
فتعسا,1
كرهوا,2
دمر,1
مولىا,1
يتمتعون,1
وياكلون,1
والنار,1
قريتك,1
اخرجتك,1
ناصر,2
انهار,1
ءاسن,1
وانهار,3
لبن,1
يتغير,1
طعمه,1
خمر,1
عسل,1
مصفى,1
خالد,1
وسقوا,1
حميما,3
امعاءهم,1
ءانفا,1
وءاتىاهم,1
تقوىاهم,1
اشراطها,1
ذكرىاهم,1
متقلبكم,1
ومثوىاكم,1
نزلت,1
محكمة,1
المغشي,1
فاولىا,3
وقول,1
ارحامكم,2
فاصمهم,1
واعمىا,1
اقفالها,1
ارتدوا,1
سول,1
واملىا,1
سنطيعكم,1
إسرارهم,1
توفتهم,1
اسخط,1
اضغانهم,1
لاريناكهم,1
فلعرفتهم,1
ولتعرفنهم,1
لحن,1
ونبلوا,1
وشاقوا,1
وسيحبط,1
وتدعوا,1
يتركم,1
يسلكموها,1
فيحفكم,1
تبخلوا,1
اضغانكم,1
لتنفقوا,1
فمنكم,2
يبخل,3
يستبدل,1
تقدم,1
ذنبك,1
ويهديك,1
وينصرك,1
السكينة,2
ليدخل,2
الظانين,1
لتؤمنوا,3
وتعزروه,1
وتوقروه,1
وتسبحوه,1
يبايعونك,2
يبايعون,1
نكث,1
ينكث,1
فسيؤتيه,1
شغلتنا,1
واهلونا,1
اهليهم,1
وظننتم,1
انطلقتم,1
لتاخذوها,1
ذرونا,1
نتبعكم,1
يبدلوا,1
تتبعونا,1
كذالكم,1
تحسدوننا,1
للمخلفين,1
ستدعون,1
تقاتلونهم,1
يسلمون,1
يعذبه,1
فعلم,2
واثابهم,1
ومغانم,1
ياخذونها,1
تاخذونها,1
فعجل,1
وكف,1
ولتكون,1
قاتلكم,1
كف,1
ببطن,1
مكة,1
اظفركم,1
وصدوكم,1
معكوفا,1
مؤمنات,3
تعلموهم,1
تطوهم,1
فتصيبكم,1
معرة,1
تزيلوا,1
لعذبنا,1
الحمية,1
حمية,1
والزمهم,1
لتدخلن,1
محلقين,1
ومقصرين,1
فجعل,2
اشداء,1
رحماء,1
ترىاهم,1
ركعا,1
سيماهم,1
كزرع,1
شطه,1
فازره,1
فاستغلظ,1
فاستوىا,2
سوقه,1
يعجب,1
الزراع,1
ليغيظ,1
الحجرات,2
ترفعوا,1
اصواتكم,1
صوت,1
تجهروا,1
كجهر,1
تحبط,1
يغضون,1
اصواتهم,1
امتحن,1
ينادونك,1
فاسق,1
تصيبوا,1
فتصبحوا,1
يطيعكم,1
لعنتم,1
حبب,1
وزينه,1
وكره,1
والفسوق,1
والعصيان,1
الراشدون,1
فاصلحوا,3
بغت,1
تبغي,1
تفيء,1
فاءت,1
واقسطوا,1
اخويكم,1
يسخر,1
تلمزوا,1
تنابزوا,1
بالالقاب,1
الاسم,1
الفسوق,1
يتب,1
تجسسوا,1
يغتب,1
ايحب,1
فكرهتموه,1
وانثىا,1
شعوبا,1
وقبائل,1
لتعارفوا,1
اكرمكم,1
اتقىاكم,1
اسلمنا,1
يلتكم,1
يرتابوا,1
الصادقون,2
بدينكم,1
يمنون,1
إسلامكم,1
ق,2
المجيد,2
عجبوا,1
تنقص,1
وعندنا,1
مريج,1
